"id_turma";"codigo_turma";"id_docente_interno";"id_docente_externo";"observacao";"id_componente_curricular";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes";
"57562659";"01";"5757183";"";"";"2055025";"GRADUAÇÃO";"Campus Central";"4B4";"2015";"2";"2015-07-27";"2015-12-19";"24T34";"6";"20";"REGULAR";"f";"2015-12-15 17:19:32.078";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"57562660";"01";"5757655";"";"";"2055027";"GRADUAÇÃO";"Campus Central";"4C4";"2015";"2";"2015-07-27";"2015-12-19";"24N12";"28";"30";"REGULAR";"f";"2015-12-18 19:57:27.278";"f";"";"70";"CONSOLIDADA";"";"Presencial";
"57562661";"01";"5754539";"";"";"2055026";"GRADUAÇÃO";"Campus Central";"4C1";"2015";"2";"2015-07-27";"2015-12-19";"46T34";"17";"20";"REGULAR";"f";"2015-12-12 18:43:30.916";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"57562662";"01";"5754539";"";"";"2055051";"GRADUAÇÃO";"Campus Central";"4H4";"2015";"2";"2015-07-27";"2015-12-19";"35N12";"9";"20";"REGULAR";"f";"2015-12-11 14:23:06.226";"f";"";"70";"CONSOLIDADA";"";"Presencial";
"57562663";"01";"5754539";"";"";"2055012";"GRADUAÇÃO";"Campus Central";"4C1";"2015";"2";"2015-07-27";"2015-12-19";"46T56";"17";"20";"REGULAR";"f";"2015-12-11 14:24:55.738";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"57562664";"01";"5757655";"";"";"2055052";"GRADUAÇÃO";"Campus Central";"4F1";"2015";"2";"2015-07-27";"2015-12-19";"24T56";"6";"20";"REGULAR";"f";"2015-12-18 19:28:03.054";"f";"";"70";"CONSOLIDADA";"";"Presencial";
"57562665";"01";"5757655";"";"";"43436";"GRADUAÇÃO";"Campus Central";"Laboratório de Engenharia Têxtil - Sala 3 - Des";"2015";"2";"2015-07-27";"2015-12-19";"35T56";"15";"20";"REGULAR";"f";"2015-12-18 19:19:45.178";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57562679";"01";"5752953";"";"";"2034050";"GRADUAÇÃO";"Campus Central";"Sala de Aula 01";"2015";"2";"2015-07-27";"2015-12-19";"";"15";"30";"REGULAR";"f";"2015-12-10 08:49:19.924";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57562680";"02";"5752681";"";"";"2034050";"GRADUAÇÃO";"Campus Central";"Sala de Aula 01";"2015";"2";"2015-07-27";"2015-12-19";"";"14";"30";"REGULAR";"f";"2015-12-11 10:24:37.46";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57562681";"03";"18624";"";"";"2034050";"GRADUAÇÃO";"Campus Central";"Sala de Aula 01";"2015";"2";"2015-07-27";"2015-12-19";"";"";"15";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57562682";"01";"26173";"";"";"55761";"STRICTO SENSU";"";"DNUT - sala 07";"2015";"2";"2015-09-23";"2015-11-13";"46M2345";"9";"9";"REGULAR";"f";"2015-11-23 12:59:15.429";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"57562682";"01";"25448";"";"";"55761";"STRICTO SENSU";"";"DNUT - sala 07";"2015";"2";"2015-09-23";"2015-11-13";"46M2345";"9";"9";"REGULAR";"f";"2015-11-23 12:59:15.429";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"57562682";"01";"5754337";"";"";"55761";"STRICTO SENSU";"";"DNUT - sala 07";"2015";"2";"2015-09-23";"2015-11-13";"46M2345";"9";"9";"REGULAR";"f";"2015-11-23 12:59:15.429";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"57562683";"01";"25924";"";"";"55762";"STRICTO SENSU";"";"DNUT - sala 07";"2015";"2";"2015-08-13";"2015-10-29";"5M2345";"13";"14";"REGULAR";"f";"2015-12-13 08:03:18.152";"f";"";"48";"CONSOLIDADA";"";"Presencial";
"57562683";"01";"26301";"";"";"55762";"STRICTO SENSU";"";"DNUT - sala 07";"2015";"2";"2015-08-13";"2015-10-29";"5M2345";"13";"14";"REGULAR";"f";"2015-12-13 08:03:18.152";"f";"";"48";"CONSOLIDADA";"";"Presencial";
"57562684";"01";"20538";"";"";"55763";"STRICTO SENSU";"";"DNUT - sala 07";"2015";"2";"2015-08-10";"2015-11-16";"2T234";"9";"9";"REGULAR";"f";"2015-11-24 17:36:49.918";"f";"";"33";"CONSOLIDADA";"";"Presencial";
"57562685";"01";"5752200";"";"";"55793";"STRICTO SENSU";"";"DNUT - sala 07";"2015";"2";"2015-11-03";"2015-11-20";"3456T2345";"5";"10";"REGULAR";"f";"2015-11-24 16:27:55.004";"f";"";"32";"CONSOLIDADA";"";"Presencial";
"57562685";"01";"5753000";"";"";"55793";"STRICTO SENSU";"";"DNUT - sala 07";"2015";"2";"2015-11-03";"2015-11-20";"3456T2345";"5";"10";"REGULAR";"f";"2015-11-24 16:27:55.004";"f";"";"32";"CONSOLIDADA";"";"Presencial";
"57562685";"01";"22014";"";"";"55793";"STRICTO SENSU";"";"DNUT - sala 07";"2015";"2";"2015-11-03";"2015-11-20";"3456T2345";"5";"10";"REGULAR";"f";"2015-11-24 16:27:55.004";"f";"";"32";"CONSOLIDADA";"";"Presencial";
"57562686";"01";"5755773";"";"";"25562";"GRADUAÇÃO";"Campus Central";"Lab. Fís. Exp. I";"2015";"2";"2015-07-27";"2015-12-19";"5M456";"37";"20";"REGULAR";"f";"2015-12-09 18:31:19.23";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"57562687";"02";"5755773";"";"";"25562";"GRADUAÇÃO";"Campus Central";"Lab. Fís. Exp. I";"2015";"2";"2015-07-27";"2015-12-19";"6T123";"8";"20";"REGULAR";"f";"2015-12-09 18:29:51.246";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"57562688";"03";"5752721";"";"";"25562";"GRADUAÇÃO";"Campus Central";"Lab. Fis. Exp. I";"2015";"2";"2015-07-27";"2015-12-19";"3T123";"13";"20";"REGULAR";"f";"2015-12-01 09:03:03.064";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"57562689";"04";"5757043";"";"";"25562";"GRADUAÇÃO";"Campus Central";"Lab. Fis. Exp. I";"2015";"2";"2015-07-27";"2015-12-19";"3M123";"7";"20";"REGULAR";"f";"2015-12-17 19:40:55.802";"f";"";"63";"CONSOLIDADA";"";"Presencial";
"57562690";"05";"5757043";"";"";"25562";"GRADUAÇÃO";"Campus Central";"Lab. Exp. Fis. I";"2015";"2";"2015-07-27";"2015-12-19";"3M456";"20";"20";"REGULAR";"f";"2015-12-17 19:53:44";"f";"";"63";"CONSOLIDADA";"";"Presencial";
"57562693";"01";"5756431";"";"";"2034051";"GRADUAÇÃO";"Campus Central";"Sala de Aula 09";"2015";"2";"2015-07-27";"2015-12-19";"";"14";"30";"REGULAR";"f";"2015-12-15 15:28:19.641";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57562694";"02";"20790";"";"";"2034051";"GRADUAÇÃO";"Campus Central";"Sala de Aula 02";"2015";"2";"2015-07-27";"2015-12-19";"";"6";"30";"REGULAR";"f";"2015-12-02 19:20:16.179";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57562696";"01";"5755033";"";"";"2034052";"GRADUAÇÃO";"Campus Central";"Sala de Aula 02";"2015";"2";"2015-07-27";"2015-12-19";"";"10";"30";"REGULAR";"f";"2015-12-18 15:31:19.548";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57562697";"02";"5755393";"";"";"2034052";"GRADUAÇÃO";"Campus Central";"Sala de Aula 02";"2015";"2";"2015-07-27";"2015-12-19";"";"";"15";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57562698";"03";"5753260";"";"";"2034052";"GRADUAÇÃO";"Campus Central";"Sala de Aula 02";"2015";"2";"2015-07-27";"2015-12-19";"";"7";"30";"REGULAR";"f";"2015-12-15 18:20:10.626";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57562699";"01";"18624";"";"";"2034100";"GRADUAÇÃO";"Campus Central";"Sala de Aula 03";"2015";"2";"2015-07-27";"2015-12-19";"";"";"15";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57562700";"02";"18845";"";"";"2034100";"GRADUAÇÃO";"Campus Central";"Sala de Aula 03";"2015";"2";"2015-07-27";"2015-12-19";"";"20";"30";"REGULAR";"f";"2015-12-14 20:56:15.427";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57562701";"03";"34348";"";"";"2034100";"GRADUAÇÃO";"Campus Central";"Sala de Aula 03";"2015";"2";"2015-07-27";"2015-12-19";"";"4";"30";"REGULAR";"f";"2015-12-17 00:19:19.234";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57562702";"01";"5752251";"";"";"26661";"GRADUAÇÃO";"Campus Central";"Sala de Aula 02 - Sala de Dança";"2015";"2";"2015-07-27";"2015-12-19";"35M56";"25";"50";"REGULAR";"f";"2015-12-16 15:57:12.305";"f";"";"70";"CONSOLIDADA";"";"Presencial";
"57562703";"01";"5753260";"";"";"24999";"GRADUAÇÃO";"Campus Central";"Sala de Aula 07 - Ginásio I (Metade/quadra)";"2015";"2";"2015-07-27";"2015-12-19";"35T56";"11";"60";"REGULAR";"f";"2015-12-15 12:16:36.301";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57562704";"01";"5757053";"";"";"25012";"GRADUAÇÃO";"Campus Central";"Sala de Aula 07";"2015";"2";"2015-07-27";"2015-12-19";"35N12";"27";"61";"REGULAR";"f";"2015-12-18 23:15:16.055";"f";"";"80";"CONSOLIDADA";"";"Presencial";
"57562705";"01";"17961";"";"";"25009";"GRADUAÇÃO";"Campus Central";"Sala de Aula 07 - Sala de Dança";"2015";"2";"2015-07-27";"2015-12-19";"35T34";"8";"50";"REGULAR";"f";"2015-12-14 18:15:44.153";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"57562706";"01";"18306";"";"";"26677";"GRADUAÇÃO";"Campus Central";"Sala de Aula 02 - Sala de Dança - CAD I F. Gin. I";"2015";"2";"2015-07-27";"2015-12-19";"24T34";"43";"60";"REGULAR";"f";"2015-12-01 09:43:22.989";"f";"";"66";"CONSOLIDADA";"";"Presencial";
"57562707";"01";"5753260";"";"";"21219";"GRADUAÇÃO";"Campus Central";"Sala de Aula 01 - Ginásio I (Metade/quadra)";"2015";"2";"2015-07-27";"2015-12-19";"35M56";"37";"50";"REGULAR";"f";"2015-12-15 12:22:05.93";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57562708";"01";"5757053";"";"";"25016";"GRADUAÇÃO";"Campus Central";"Sala de Aula 01";"2015";"2";"2015-07-27";"2015-12-19";"2M3456";"31";"50";"REGULAR";"f";"2015-12-18 23:17:55.441";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"57562710";"01";"5755605";"";"";"27875";"GRADUAÇÃO";"Campus Central";"5º SUBSOLO DO HUOL";"2015";"2";"2015-07-27";"2015-12-19";"5T345";"12";"55";"REGULAR";"f";"2015-12-02 02:08:06.346";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"57562710";"01";"5757487";"";"";"27875";"GRADUAÇÃO";"Campus Central";"5º SUBSOLO DO HUOL";"2015";"2";"2015-07-27";"2015-12-19";"5T345";"12";"55";"REGULAR";"f";"2015-12-02 02:08:06.346";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"57562711";"01";"22922";"";"";"25792";"GRADUAÇÃO";"Campus Central";"3G4";"2015";"2";"2015-07-27";"2015-12-19";"46N12";"34";"56";"REGULAR";"f";"2015-12-18 06:49:10.189";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"57562712";"01";"18727";"";"";"25798";"GRADUAÇÃO";"Campus Central";"3G2";"2015";"2";"2015-07-27";"2015-12-19";"35T56";"18";"60";"REGULAR";"f";"2015-12-19 19:58:58.216";"f";"";"82";"CONSOLIDADA";"";"Presencial";
"57562713";"01";"5751854";"";"";"25799";"GRADUAÇÃO";"Campus Central";"LABI";"2015";"2";"2015-07-27";"2015-12-19";"6T456";"12";"17";"REGULAR";"f";"2015-12-15 12:12:46.843";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"57562714";"02";"5756364";"";"";"25799";"GRADUAÇÃO";"Campus Central";"LABI";"2015";"2";"2015-07-27";"2015-12-19";"6T123";"4";"17";"REGULAR";"f";"2015-12-14 16:53:45.332";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"57562716";"04";"5753012";"";"";"25799";"GRADUAÇÃO";"Campus Central";"LABI";"2015";"2";"2015-07-27";"2015-12-19";"6T123";"7";"15";"REGULAR";"f";"2015-12-16 00:09:35.532";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"57562717";"02";"5757229";"";"";"25792";"GRADUAÇÃO";"Campus Central";"3C1";"2015";"2";"2015-07-27";"2015-12-19";"35T56";"35";"59";"REGULAR";"f";"2015-12-14 09:41:54.939";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"57562718";"05";"5753659";"";"";"25799";"GRADUAÇÃO";"Campus Central";"LABI";"2015";"2";"2015-07-27";"2015-12-19";"5T123";"4";"15";"REGULAR";"f";"2015-12-17 10:29:40.583";"f";"";"51";"CONSOLIDADA";"";"Presencial";
"57562719";"06";"5755035";"";"";"25799";"GRADUAÇÃO";"Campus Central";"LABI";"2015";"2";"2015-07-27";"2015-12-19";"5T123";"2";"15";"REGULAR";"f";"2015-12-07 10:34:38.774";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"57562720";"07";"5756446";"";"";"25799";"GRADUAÇÃO";"Campus Central";"LABI";"2015";"2";"2015-07-27";"2015-12-19";"5T123";"12";"15";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57562721";"01";"5757515";"";"";"24559";"GRADUAÇÃO";"Campus Currais Novos";"UFRN";"2015";"2";"2015-07-27";"2015-12-19";"2N34 4N12";"46";"55";"REGULAR";"f";"2015-12-17 09:07:14.459";"f";"";"74";"CONSOLIDADA";"";"Presencial";
"57562723";"01";"20829";"";"";"24560";"GRADUAÇÃO";"Campus Currais Novos";"UFRN";"2015";"2";"2015-07-27";"2015-12-19";"45T56";"5";"55";"REGULAR";"f";"2015-12-11 10:23:53.96";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57562724";"01";"5756707";"";"";"26433";"GRADUAÇÃO";"Campus Currais Novos";"UFRN";"2015";"2";"2015-07-27";"2015-12-19";"24T56";"31";"55";"REGULAR";"f";"2015-12-18 08:07:25.944";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57562725";"01";"22159";"";"";"47965";"GRADUAÇÃO";"Campus Currais Novos";"UFRN";"2015";"2";"2015-07-27";"2015-12-19";"2N34 3N12";"37";"55";"REGULAR";"f";"2015-12-17 17:14:17.874";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57562726";"03";"5484636";"";"";"25792";"GRADUAÇÃO";"Campus Central";"3A1";"2015";"2";"2015-07-27";"2015-12-19";"35M12";"42";"50";"REGULAR";"f";"2016-01-08 17:12:37.339";"f";"";"74";"CONSOLIDADA";"";"Presencial";
"57562727";"01";"5757109";"";"";"24154";"GRADUAÇÃO";"Campus Central";"3C1";"2015";"2";"2015-07-27";"2015-12-19";"35M456";"36";"36";"REGULAR";"f";"2016-01-08 17:13:26.355";"f";"";"126";"CONSOLIDADA";"";"Presencial";
"57562728";"08";"5755559";"";"";"25799";"GRADUAÇÃO";"Campus Central";"LABI";"2015";"2";"2015-07-27";"2015-12-19";"4M456";"5";"15";"REGULAR";"f";"2015-12-15 10:05:02.497";"f";"";"60";"CONSOLIDADA";"";"Presencial";
"57562729";"09";"23671";"";"";"25799";"GRADUAÇÃO";"Campus Central";"LABI";"2015";"2";"2015-07-27";"2015-12-19";"4M456";"0";"15";"REGULAR";"f";"2015-12-16 20:39:52.273";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"57562730";"10";"5753013";"";"";"25799";"GRADUAÇÃO";"Campus Central";"LABI";"2015";"2";"2015-07-27";"2015-12-19";"4M456";"14";"15";"REGULAR";"f";"2015-11-27 10:38:04.609";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"57562731";"01";"21609";"";"";"24281";"GRADUAÇÃO";"Campus Central";"3E3";"2015";"2";"2015-07-27";"2015-12-19";"35M12";"38";"45";"REGULAR";"f";"2015-12-14 16:28:38.356";"f";"";"80";"CONSOLIDADA";"";"Presencial";
"57562732";"01";"5754352";"";"";"48281";"GRADUAÇÃO";"Campus Currais Novos";"UFRN";"2015";"2";"2015-07-27";"2015-12-19";"45N12";"39";"55";"REGULAR";"f";"2015-12-11 16:59:29.536";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57562733";"01";"5752689";"";"";"24279";"GRADUAÇÃO";"Campus Central";"LABIII";"2015";"2";"2015-07-27";"2015-12-19";"2M56";"7";"15";"REGULAR";"f";"2015-12-15 11:29:26.008";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"57562734";"02";"5752689";"";"";"24279";"GRADUAÇÃO";"Campus Central";"LABIII";"2015";"2";"2015-07-27";"2015-12-19";"4M56";"15";"15";"REGULAR";"f";"2015-12-15 11:33:34.63";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"57562735";"01";"5756805";"";"";"24282";"GRADUAÇÃO";"Campus Central";"3H1";"2015";"2";"2015-07-27";"2015-12-19";"35M56";"60";"57";"REGULAR";"f";"2015-12-10 20:38:43.05";"f";"";"80";"CONSOLIDADA";"";"Presencial";
"57562736";"01";"37595";"";"";"25804";"GRADUAÇÃO";"Campus Central";"LABI";"2015";"2";"2015-07-27";"2015-12-19";"2M56";"20";"15";"REGULAR";"f";"2015-12-18 11:28:14.755";"f";"";"34";"CONSOLIDADA";"";"Presencial";
"57562737";"02";"22016";"";"";"25804";"GRADUAÇÃO";"Campus Central";"LABI";"2015";"2";"2015-07-27";"2015-12-19";"4M56";"13";"15";"REGULAR";"f";"2015-12-18 16:20:52.962";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"57562738";"01";"5753645";"";"";"24296";"GRADUAÇÃO";"Campus Central";"3F6";"2015";"2";"2015-07-27";"2015-12-19";"35M56";"22";"50";"REGULAR";"f";"2015-12-18 12:00:18.835";"f";"";"74";"CONSOLIDADA";"";"Presencial";
"57562739";"01";"37595";"";"";"25807";"GRADUAÇÃO";"Campus Central";"LABI";"2015";"2";"2015-07-27";"2015-12-19";"4M12";"15";"15";"REGULAR";"f";"2015-12-18 11:37:07.645";"f";"";"38";"CONSOLIDADA";"";"Presencial";
"57562740";"01";"5756707";"";"";"48118";"GRADUAÇÃO";"Campus Currais Novos";"UFRN";"2015";"2";"2015-07-27";"2015-12-19";"2N12 4N34";"38";"55";"REGULAR";"f";"2015-12-18 08:04:10.731";"f";"";"74";"CONSOLIDADA";"";"Presencial";
"57562741";"02";"5753645";"";"";"25807";"GRADUAÇÃO";"Campus Central";"LABI";"2015";"2";"2015-07-27";"2015-12-19";"6M56";"19";"15";"REGULAR";"f";"2015-12-16 18:25:52.654";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"57562742";"01";"5752381";"";"";"47967";"GRADUAÇÃO";"Campus Currais Novos";"UFRN";"2015";"2";"2015-07-27";"2015-12-19";"5N34 6N12";"39";"55";"REGULAR";"f";"2015-12-08 09:23:50.617";"f";"";"70";"CONSOLIDADA";"";"Presencial";
"57562743";"01";"37595";"";"";"2049256";"GRADUAÇÃO";"Campus Central";"3F6";"2015";"2";"2015-07-27";"2015-12-19";"24M34";"35";"50";"REGULAR";"f";"2015-12-18 15:51:41.597";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57562744";"01";"5756380";"";"";"47968";"GRADUAÇÃO";"Campus Currais Novos";"UFRN";"2015";"2";"2015-07-27";"2015-12-19";"36N34";"38";"55";"REGULAR";"f";"2015-12-10 14:28:56.76";"f";"";"74";"CONSOLIDADA";"";"Presencial";
"57562745";"02";"5753645";"";"";"2049256";"GRADUAÇÃO";"Campus Central";"3G3";"2015";"2";"2015-07-27";"2015-12-19";"24N12";"41";"46";"REGULAR";"f";"2015-12-18 12:04:30.047";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57562746";"01";"24415";"";"";"48120";"GRADUAÇÃO";"Campus Currais Novos";"UFRN";"2015";"2";"2015-07-27";"2015-12-19";"5N12 6N34";"40";"55";"REGULAR";"f";"2015-12-15 15:24:12.934";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"57562747";"01";"20829";"";"";"48121";"GRADUAÇÃO";"Campus Currais Novos";"UFRN";"2015";"2";"2015-07-27";"2015-12-19";"4N12 5N34";"37";"55";"REGULAR";"f";"2015-12-11 09:57:42.983";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57562748";"01";"17468";"";"";"2049700";"GRADUAÇÃO";"Campus Central";"3G2";"2015";"2";"2015-07-27";"2015-12-19";"24M12";"41";"45";"REGULAR";"f";"2015-11-30 16:02:03.654";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"57562749";"02";"26647";"";"";"2049700";"GRADUAÇÃO";"Campus Central";"3B2";"2015";"2";"2015-07-27";"2015-12-19";"36N34";"25";"31";"REGULAR";"f";"2016-01-08 17:15:57.832";"f";"";"88";"CONSOLIDADA";"";"Presencial";
"57562750";"01";"5757221";"";"";"48050";"GRADUAÇÃO";"Campus Currais Novos";"UFRN";"2015";"2";"2015-07-27";"2015-12-19";"2N34 3N12";"38";"55";"REGULAR";"f";"2015-12-16 13:30:41.526";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57562751";"04";"5757229";"";"";"25792";"GRADUAÇÃO";"Campus Central";"3H1";"2015";"2";"2015-07-27";"2015-12-19";"24M12";"32";"61";"REGULAR";"f";"2015-12-14 09:44:12.283";"f";"";"74";"CONSOLIDADA";"";"Presencial";
"57562752";"05";"";"114778299";"";"25792";"GRADUAÇÃO";"Campus Central";"3H1";"2015";"2";"2015-07-27";"2015-12-19";"24N12";"33";"62";"REGULAR";"f";"2015-12-16 10:20:42.793";"f";"";"74";"CONSOLIDADA";"";"Presencial";
"57562752";"05";"5756471";"";"";"25792";"GRADUAÇÃO";"Campus Central";"3H1";"2015";"2";"2015-07-27";"2015-12-19";"24N12";"33";"62";"REGULAR";"f";"2015-12-16 10:20:42.793";"f";"";"74";"CONSOLIDADA";"";"Presencial";
"57562753";"01";"22159";"";"";"48051";"GRADUAÇÃO";"Campus Currais Novos";"UFRN";"2015";"2";"2015-07-27";"2015-12-19";"2N12 3N34";"32";"55";"REGULAR";"f";"2015-12-17 17:44:20.713";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57562754";"01";"5757515";"";"";"48052";"GRADUAÇÃO";"Campus Currais Novos";"UFRN";"2015";"2";"2015-07-27";"2015-12-19";"4N34 6N12";"40";"55";"REGULAR";"f";"2015-12-17 09:25:12.726";"f";"";"74";"CONSOLIDADA";"";"Presencial";
"57562755";"02";"5752662";"";"";"24154";"GRADUAÇÃO";"Campus Central";"3G1";"2015";"2";"2015-07-27";"2015-12-19";"4M56 6M3456";"43";"36";"REGULAR";"f";"2015-12-18 22:07:23.528";"f";"";"122";"CONSOLIDADA";"";"Presencial";
"57562756";"02";"24337";"";"";"24282";"GRADUAÇÃO";"Campus Central";"3G3";"2015";"2";"2015-07-27";"2015-12-19";"24M12";"21";"35";"REGULAR";"f";"2015-12-17 13:53:49.79";"f";"";"70";"CONSOLIDADA";"";"Presencial";
"57562757";"01";"5752389";"";"";"48123";"GRADUAÇÃO";"Campus Currais Novos";"UFRN";"2015";"2";"2015-07-27";"2015-12-19";"35N34";"28";"55";"REGULAR";"f";"2015-12-18 18:55:06.768";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57562758";"01";"5757160";"";"";"21220";"GRADUAÇÃO";"Campus Central";"Sala de Aula 02 - Sala de Ginástica";"2015";"2";"2015-07-27";"2015-12-19";"35M34";"17";"50";"REGULAR";"f";"2015-12-07 12:47:58.102";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57562758";"01";"5755393";"";"";"21220";"GRADUAÇÃO";"Campus Central";"Sala de Aula 02 - Sala de Ginástica";"2015";"2";"2015-07-27";"2015-12-19";"35M34";"17";"50";"REGULAR";"f";"2015-12-07 12:47:58.102";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57562759";"01";"5756471";"";"";"28215";"GRADUAÇÃO";"Campus Central";"3E4";"2015";"2";"2015-07-27";"2015-12-19";"246M12";"10";"45";"REGULAR";"f";"2015-12-15 10:48:06.517";"f";"";"112";"CONSOLIDADA";"";"Presencial";
"57562759";"01";"";"114778299";"";"28215";"GRADUAÇÃO";"Campus Central";"3E4";"2015";"2";"2015-07-27";"2015-12-19";"246M12";"10";"45";"REGULAR";"f";"2015-12-15 10:48:06.517";"f";"";"112";"CONSOLIDADA";"";"Presencial";
"57562760";"01";"5757515";"";"";"48124";"GRADUAÇÃO";"Campus Currais Novos";"UFRN";"2015";"2";"2015-07-27";"2015-12-19";"2N12 6N34";"33";"55";"REGULAR";"f";"2015-12-18 17:13:59.973";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"57562761";"01";"5756380";"";"";"48059";"GRADUAÇÃO";"Campus Currais Novos";"UFRN";"2015";"2";"2015-07-27";"2015-12-19";"46N12";"23";"55";"REGULAR";"f";"2015-12-10 14:23:10.017";"f";"";"74";"CONSOLIDADA";"";"Presencial";
"57562762";"01";"5753414";"";"";"2055058";"GRADUAÇÃO";"Campus Central";"3G3";"2015";"2";"2015-07-27";"2015-12-19";"6T12 (27/07/2015 - 19/12/2015)";"32";"50";"REGULAR";"f";"2015-12-17 07:04:11.566";"f";"";"34";"CONSOLIDADA";"";"Presencial";
"57562763";"01";"5752677";"";"";"25001";"GRADUAÇÃO";"Campus Central";"Sala de Aula 02 - Ginásio I (Metade/Quadra)";"2015";"2";"2015-07-27";"2015-12-19";"24M34";"19";"50";"REGULAR";"f";"2015-12-17 14:20:14.831";"f";"";"74";"CONSOLIDADA";"";"Presencial";
"57562764";"01";"5756892";"";"";"48125";"GRADUAÇÃO";"Campus Currais Novos";"UFRN";"2015";"2";"2015-07-27";"2015-12-19";"4N34 5N12";"27";"55";"REGULAR";"f";"2015-12-09 10:41:19.162";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57562765";"01";"18411";"";"";"25014";"GRADUAÇÃO";"Campus Central";"Sala de Aula 03";"2015";"2";"2015-07-27";"2015-12-19";"24M56";"25";"50";"REGULAR";"f";"2015-12-08 09:42:45.255";"f";"";"70";"CONSOLIDADA";"";"Presencial";
"57562766";"01";"5753013";"";"";"2055059";"GRADUAÇÃO";"Campus Central";"3B6";"2015";"2";"2015-07-27";"2015-12-19";"35T56";"40";"50";"REGULAR";"f";"2015-12-14 10:11:36.265";"f";"";"70";"CONSOLIDADA";"";"Presencial";
"57562767";"01";"5757636";"";"";"48060";"GRADUAÇÃO";"Campus Currais Novos";"UFRN";"2015";"2";"2015-07-27";"2015-12-19";"2N34 3N12";"34";"55";"REGULAR";"f";"2015-12-14 21:54:54.76";"f";"";"70";"CONSOLIDADA";"";"Presencial";
"57562767";"01";"5756616";"";"";"48060";"GRADUAÇÃO";"Campus Currais Novos";"UFRN";"2015";"2";"2015-07-27";"2015-12-19";"2N34 3N12";"34";"55";"REGULAR";"f";"2015-12-14 21:54:54.76";"f";"";"70";"CONSOLIDADA";"";"Presencial";
